,datetime,pm,name
8248,2019-08-05 07:00:00+07:00,9.0,"Phaya Thai , Phaya Thai , Bangkok"
8249,2019-08-06 07:00:00+07:00,9.0,"Phaya Thai , Phaya Thai , Bangkok"
8250,2019-08-07 07:00:00+07:00,8.0,"Phaya Thai , Phaya Thai , Bangkok"
8251,2019-08-08 07:00:00+07:00,10.0,"Phaya Thai , Phaya Thai , Bangkok"
8252,2019-08-09 07:00:00+07:00,13.0,"Phaya Thai , Phaya Thai , Bangkok"
8253,2019-08-10 07:00:00+07:00,8.0,"Phaya Thai , Phaya Thai , Bangkok"
8254,2019-08-11 07:00:00+07:00,8.0,"Phaya Thai , Phaya Thai , Bangkok"
8255,2019-08-12 07:00:00+07:00,8.0,"Phaya Thai , Phaya Thai , Bangkok"
8256,2019-08-13 07:00:00+07:00,11.0,"Phaya Thai , Phaya Thai , Bangkok"
8257,2019-08-14 07:00:00+07:00,15.0,"Phaya Thai , Phaya Thai , Bangkok"
8258,2019-08-15 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8259,2019-08-16 07:00:00+07:00,15.0,"Phaya Thai , Phaya Thai , Bangkok"
8260,2019-08-17 07:00:00+07:00,12.0,"Phaya Thai , Phaya Thai , Bangkok"
8261,2019-08-18 07:00:00+07:00,11.0,"Phaya Thai , Phaya Thai , Bangkok"
8262,2019-08-19 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8263,2019-08-20 07:00:00+07:00,14.0,"Phaya Thai , Phaya Thai , Bangkok"
8264,2019-08-21 07:00:00+07:00,14.0,"Phaya Thai , Phaya Thai , Bangkok"
8265,2019-08-22 07:00:00+07:00,11.0,"Phaya Thai , Phaya Thai , Bangkok"
8266,2019-08-23 07:00:00+07:00,11.0,"Phaya Thai , Phaya Thai , Bangkok"
8267,2019-08-24 07:00:00+07:00,13.0,"Phaya Thai , Phaya Thai , Bangkok"
8268,2019-08-25 07:00:00+07:00,12.0,"Phaya Thai , Phaya Thai , Bangkok"
8269,2019-08-26 07:00:00+07:00,8.0,"Phaya Thai , Phaya Thai , Bangkok"
8270,2019-08-27 07:00:00+07:00,12.0,"Phaya Thai , Phaya Thai , Bangkok"
8271,2019-08-28 07:00:00+07:00,9.0,"Phaya Thai , Phaya Thai , Bangkok"
8272,2019-08-29 07:00:00+07:00,10.0,"Phaya Thai , Phaya Thai , Bangkok"
8273,2019-08-30 07:00:00+07:00,12.0,"Phaya Thai , Phaya Thai , Bangkok"
8274,2019-08-31 07:00:00+07:00,11.0,"Phaya Thai , Phaya Thai , Bangkok"
8275,2019-09-01 07:00:00+07:00,7.0,"Phaya Thai , Phaya Thai , Bangkok"
8276,2019-09-02 07:00:00+07:00,10.0,"Phaya Thai , Phaya Thai , Bangkok"
8277,2019-09-03 07:00:00+07:00,11.0,"Phaya Thai , Phaya Thai , Bangkok"
8278,2019-09-04 07:00:00+07:00,11.0,"Phaya Thai , Phaya Thai , Bangkok"
8279,2019-09-05 07:00:00+07:00,13.0,"Phaya Thai , Phaya Thai , Bangkok"
8280,2019-09-06 07:00:00+07:00,10.0,"Phaya Thai , Phaya Thai , Bangkok"
8281,2019-09-07 07:00:00+07:00,15.0,"Phaya Thai , Phaya Thai , Bangkok"
8282,2019-09-08 07:00:00+07:00,13.0,"Phaya Thai , Phaya Thai , Bangkok"
8283,2019-09-09 07:00:00+07:00,13.0,"Phaya Thai , Phaya Thai , Bangkok"
8284,2019-09-10 07:00:00+07:00,11.0,"Phaya Thai , Phaya Thai , Bangkok"
8285,2019-09-11 07:00:00+07:00,12.0,"Phaya Thai , Phaya Thai , Bangkok"
8286,2019-09-12 07:00:00+07:00,13.0,"Phaya Thai , Phaya Thai , Bangkok"
8287,2019-09-13 07:00:00+07:00,8.0,"Phaya Thai , Phaya Thai , Bangkok"
8288,2019-09-14 07:00:00+07:00,11.0,"Phaya Thai , Phaya Thai , Bangkok"
8289,2019-09-15 07:00:00+07:00,13.0,"Phaya Thai , Phaya Thai , Bangkok"
8290,2019-09-16 07:00:00+07:00,14.0,"Phaya Thai , Phaya Thai , Bangkok"
8291,2019-09-17 07:00:00+07:00,20.0,"Phaya Thai , Phaya Thai , Bangkok"
8292,2019-09-18 07:00:00+07:00,16.0,"Phaya Thai , Phaya Thai , Bangkok"
8293,2019-09-19 07:00:00+07:00,17.0,"Phaya Thai , Phaya Thai , Bangkok"
8294,2019-09-20 07:00:00+07:00,19.0,"Phaya Thai , Phaya Thai , Bangkok"
8295,2019-09-21 07:00:00+07:00,11.0,"Phaya Thai , Phaya Thai , Bangkok"
8296,2019-09-22 07:00:00+07:00,16.0,"Phaya Thai , Phaya Thai , Bangkok"
8297,2019-09-23 07:00:00+07:00,16.0,"Phaya Thai , Phaya Thai , Bangkok"
8298,2019-09-24 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8299,2019-09-25 07:00:00+07:00,35.0,"Phaya Thai , Phaya Thai , Bangkok"
8300,2019-09-26 07:00:00+07:00,32.0,"Phaya Thai , Phaya Thai , Bangkok"
8301,2019-09-27 07:00:00+07:00,26.0,"Phaya Thai , Phaya Thai , Bangkok"
8302,2019-09-28 07:00:00+07:00,38.0,"Phaya Thai , Phaya Thai , Bangkok"
8303,2019-09-29 07:00:00+07:00,42.0,"Phaya Thai , Phaya Thai , Bangkok"
8304,2019-09-30 07:00:00+07:00,59.0,"Phaya Thai , Phaya Thai , Bangkok"
8305,2019-10-01 07:00:00+07:00,31.0,"Phaya Thai , Phaya Thai , Bangkok"
8306,2019-10-02 07:00:00+07:00,21.0,"Phaya Thai , Phaya Thai , Bangkok"
8307,2019-10-03 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8308,2019-10-04 07:00:00+07:00,22.0,"Phaya Thai , Phaya Thai , Bangkok"
8309,2019-10-05 07:00:00+07:00,26.0,"Phaya Thai , Phaya Thai , Bangkok"
8310,2019-10-06 07:00:00+07:00,22.0,"Phaya Thai , Phaya Thai , Bangkok"
8311,2019-10-07 07:00:00+07:00,16.0,"Phaya Thai , Phaya Thai , Bangkok"
8312,2019-10-08 07:00:00+07:00,16.0,"Phaya Thai , Phaya Thai , Bangkok"
8313,2019-10-09 07:00:00+07:00,19.0,"Phaya Thai , Phaya Thai , Bangkok"
8314,2019-10-10 07:00:00+07:00,29.0,"Phaya Thai , Phaya Thai , Bangkok"
8315,2019-10-11 07:00:00+07:00,27.0,"Phaya Thai , Phaya Thai , Bangkok"
8316,2019-10-12 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8317,2019-10-13 07:00:00+07:00,19.0,"Phaya Thai , Phaya Thai , Bangkok"
8318,2019-10-14 07:00:00+07:00,13.0,"Phaya Thai , Phaya Thai , Bangkok"
8319,2019-10-15 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8320,2019-10-16 07:00:00+07:00,15.0,"Phaya Thai , Phaya Thai , Bangkok"
8321,2019-10-17 07:00:00+07:00,17.0,"Phaya Thai , Phaya Thai , Bangkok"
8322,2019-10-18 07:00:00+07:00,20.0,"Phaya Thai , Phaya Thai , Bangkok"
8323,2019-10-19 07:00:00+07:00,20.0,"Phaya Thai , Phaya Thai , Bangkok"
8324,2019-10-20 07:00:00+07:00,22.0,"Phaya Thai , Phaya Thai , Bangkok"
8325,2019-10-21 07:00:00+07:00,25.0,"Phaya Thai , Phaya Thai , Bangkok"
8326,2019-10-22 07:00:00+07:00,43.0,"Phaya Thai , Phaya Thai , Bangkok"
8327,2019-10-23 07:00:00+07:00,26.0,"Phaya Thai , Phaya Thai , Bangkok"
8328,2019-10-24 07:00:00+07:00,20.0,"Phaya Thai , Phaya Thai , Bangkok"
8329,2019-10-25 07:00:00+07:00,21.0,"Phaya Thai , Phaya Thai , Bangkok"
8330,2019-10-26 07:00:00+07:00,26.0,"Phaya Thai , Phaya Thai , Bangkok"
8331,2019-10-27 07:00:00+07:00,15.0,"Phaya Thai , Phaya Thai , Bangkok"
8332,2019-10-28 07:00:00+07:00,15.0,"Phaya Thai , Phaya Thai , Bangkok"
8333,2019-10-29 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8334,2019-10-30 07:00:00+07:00,20.0,"Phaya Thai , Phaya Thai , Bangkok"
8335,2019-10-31 07:00:00+07:00,19.0,"Phaya Thai , Phaya Thai , Bangkok"
8336,2019-11-01 07:00:00+07:00,13.0,"Phaya Thai , Phaya Thai , Bangkok"
8337,2019-11-02 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8338,2019-11-03 07:00:00+07:00,21.0,"Phaya Thai , Phaya Thai , Bangkok"
8339,2019-11-04 07:00:00+07:00,22.0,"Phaya Thai , Phaya Thai , Bangkok"
8340,2019-11-05 07:00:00+07:00,39.0,"Phaya Thai , Phaya Thai , Bangkok"
8341,2019-11-06 07:00:00+07:00,35.0,"Phaya Thai , Phaya Thai , Bangkok"
8342,2019-11-07 07:00:00+07:00,37.0,"Phaya Thai , Phaya Thai , Bangkok"
8343,2019-11-08 07:00:00+07:00,38.0,"Phaya Thai , Phaya Thai , Bangkok"
8344,2019-11-09 07:00:00+07:00,37.0,"Phaya Thai , Phaya Thai , Bangkok"
8345,2019-11-10 07:00:00+07:00,38.0,"Phaya Thai , Phaya Thai , Bangkok"
8346,2019-11-11 07:00:00+07:00,43.0,"Phaya Thai , Phaya Thai , Bangkok"
8347,2019-11-12 07:00:00+07:00,41.0,"Phaya Thai , Phaya Thai , Bangkok"
8348,2019-11-13 07:00:00+07:00,33.0,"Phaya Thai , Phaya Thai , Bangkok"
8349,2019-11-14 07:00:00+07:00,20.0,"Phaya Thai , Phaya Thai , Bangkok"
8350,2019-11-15 07:00:00+07:00,23.0,"Phaya Thai , Phaya Thai , Bangkok"
8351,2019-11-16 07:00:00+07:00,29.0,"Phaya Thai , Phaya Thai , Bangkok"
8352,2019-11-17 07:00:00+07:00,31.0,"Phaya Thai , Phaya Thai , Bangkok"
8353,2019-11-18 07:00:00+07:00,31.0,"Phaya Thai , Phaya Thai , Bangkok"
8354,2019-11-19 07:00:00+07:00,27.0,"Phaya Thai , Phaya Thai , Bangkok"
8355,2019-11-20 07:00:00+07:00,21.0,"Phaya Thai , Phaya Thai , Bangkok"
8356,2019-11-21 07:00:00+07:00,20.0,"Phaya Thai , Phaya Thai , Bangkok"
8357,2019-11-22 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8358,2019-11-23 07:00:00+07:00,23.0,"Phaya Thai , Phaya Thai , Bangkok"
8359,2019-11-24 07:00:00+07:00,25.0,"Phaya Thai , Phaya Thai , Bangkok"
8360,2019-11-25 07:00:00+07:00,30.0,"Phaya Thai , Phaya Thai , Bangkok"
8361,2019-11-26 07:00:00+07:00,21.0,"Phaya Thai , Phaya Thai , Bangkok"
8362,2019-11-27 07:00:00+07:00,22.0,"Phaya Thai , Phaya Thai , Bangkok"
8363,2019-11-28 07:00:00+07:00,15.0,"Phaya Thai , Phaya Thai , Bangkok"
8364,2019-11-29 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8365,2019-11-30 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8366,2019-12-01 07:00:00+07:00,18.0,"Phaya Thai , Phaya Thai , Bangkok"
8367,2019-12-02 07:00:00+07:00,13.0,"Phaya Thai , Phaya Thai , Bangkok"
8368,2019-12-03 07:00:00+07:00,19.0,"Phaya Thai , Phaya Thai , Bangkok"
8369,2019-12-04 07:00:00+07:00,29.0,"Phaya Thai , Phaya Thai , Bangkok"
8370,2019-12-05 07:00:00+07:00,28.0,"Phaya Thai , Phaya Thai , Bangkok"
8371,2019-12-06 07:00:00+07:00,33.0,"Phaya Thai , Phaya Thai , Bangkok"
8372,2019-12-07 07:00:00+07:00,27.0,"Phaya Thai , Phaya Thai , Bangkok"
8373,2019-12-08 07:00:00+07:00,37.0,"Phaya Thai , Phaya Thai , Bangkok"
8374,2019-12-09 07:00:00+07:00,36.0,"Phaya Thai , Phaya Thai , Bangkok"
8375,2019-12-10 07:00:00+07:00,44.0,"Phaya Thai , Phaya Thai , Bangkok"
8376,2019-12-11 07:00:00+07:00,51.0,"Phaya Thai , Phaya Thai , Bangkok"
8377,2019-12-12 07:00:00+07:00,47.0,"Phaya Thai , Phaya Thai , Bangkok"
8378,2019-12-13 07:00:00+07:00,43.0,"Phaya Thai , Phaya Thai , Bangkok"
8379,2019-12-14 07:00:00+07:00,37.0,"Phaya Thai , Phaya Thai , Bangkok"
8380,2019-12-15 07:00:00+07:00,39.0,"Phaya Thai , Phaya Thai , Bangkok"
8381,2019-12-16 07:00:00+07:00,38.0,"Phaya Thai , Phaya Thai , Bangkok"
8382,2019-12-17 07:00:00+07:00,34.0,"Phaya Thai , Phaya Thai , Bangkok"
8383,2019-12-18 07:00:00+07:00,33.0,"Phaya Thai , Phaya Thai , Bangkok"
8384,2019-12-19 07:00:00+07:00,32.0,"Phaya Thai , Phaya Thai , Bangkok"
8385,2019-12-20 07:00:00+07:00,34.0,"Phaya Thai , Phaya Thai , Bangkok"
8386,2019-12-21 07:00:00+07:00,30.0,"Phaya Thai , Phaya Thai , Bangkok"
8387,2019-12-22 07:00:00+07:00,29.0,"Phaya Thai , Phaya Thai , Bangkok"
8388,2019-12-23 07:00:00+07:00,25.0,"Phaya Thai , Phaya Thai , Bangkok"
8389,2019-12-24 07:00:00+07:00,27.0,"Phaya Thai , Phaya Thai , Bangkok"
8390,2019-12-25 07:00:00+07:00,31.0,"Phaya Thai , Phaya Thai , Bangkok"
8391,2019-12-26 07:00:00+07:00,26.0,"Phaya Thai , Phaya Thai , Bangkok"
8392,2019-12-27 07:00:00+07:00,33.0,"Phaya Thai , Phaya Thai , Bangkok"
8393,2019-12-28 07:00:00+07:00,33.0,"Phaya Thai , Phaya Thai , Bangkok"
8394,2019-12-29 07:00:00+07:00,36.0,"Phaya Thai , Phaya Thai , Bangkok"
8395,2019-12-30 07:00:00+07:00,35.0,"Phaya Thai , Phaya Thai , Bangkok"
8396,2019-12-31 07:00:00+07:00,36.0,"Phaya Thai , Phaya Thai , Bangkok"
8397,2019-01-01 07:00:00+07:00,,"Phlapphla , Wang Thonglang , Bangkok"
8398,2019-01-02 07:00:00+07:00,,"Phlapphla , Wang Thonglang , Bangkok"
8399,2019-01-03 07:00:00+07:00,,"Phlapphla , Wang Thonglang , Bangkok"
8400,2019-01-04 07:00:00+07:00,32.0,"Phlapphla , Wang Thonglang , Bangkok"
8401,2019-01-05 07:00:00+07:00,39.0,"Phlapphla , Wang Thonglang , Bangkok"
8402,2019-01-06 07:00:00+07:00,68.0,"Phlapphla , Wang Thonglang , Bangkok"
8403,2019-01-07 07:00:00+07:00,68.0,"Phlapphla , Wang Thonglang , Bangkok"
8404,2019-01-08 07:00:00+07:00,23.0,"Phlapphla , Wang Thonglang , Bangkok"
8405,2019-01-09 07:00:00+07:00,30.0,"Phlapphla , Wang Thonglang , Bangkok"
8406,2019-01-10 07:00:00+07:00,45.0,"Phlapphla , Wang Thonglang , Bangkok"
8407,2019-01-11 07:00:00+07:00,87.0,"Phlapphla , Wang Thonglang , Bangkok"
8408,2019-01-12 07:00:00+07:00,60.0,"Phlapphla , Wang Thonglang , Bangkok"
8409,2019-01-13 07:00:00+07:00,65.0,"Phlapphla , Wang Thonglang , Bangkok"
8410,2019-01-14 07:00:00+07:00,71.0,"Phlapphla , Wang Thonglang , Bangkok"
8411,2019-01-15 07:00:00+07:00,60.0,"Phlapphla , Wang Thonglang , Bangkok"
8412,2019-01-16 07:00:00+07:00,48.0,"Phlapphla , Wang Thonglang , Bangkok"
8413,2019-01-17 07:00:00+07:00,51.0,"Phlapphla , Wang Thonglang , Bangkok"
8414,2019-01-18 07:00:00+07:00,35.0,"Phlapphla , Wang Thonglang , Bangkok"
8415,2019-01-19 07:00:00+07:00,52.0,"Phlapphla , Wang Thonglang , Bangkok"
8416,2019-01-20 07:00:00+07:00,60.0,"Phlapphla , Wang Thonglang , Bangkok"
8417,2019-01-21 07:00:00+07:00,71.0,"Phlapphla , Wang Thonglang , Bangkok"
8418,2019-01-22 07:00:00+07:00,52.0,"Phlapphla , Wang Thonglang , Bangkok"
8419,2019-01-23 07:00:00+07:00,50.0,"Phlapphla , Wang Thonglang , Bangkok"
8420,2019-01-24 07:00:00+07:00,51.0,"Phlapphla , Wang Thonglang , Bangkok"
8421,2019-01-25 07:00:00+07:00,74.0,"Phlapphla , Wang Thonglang , Bangkok"
8422,2019-01-26 07:00:00+07:00,64.0,"Phlapphla , Wang Thonglang , Bangkok"
8423,2019-01-27 07:00:00+07:00,50.0,"Phlapphla , Wang Thonglang , Bangkok"
8424,2019-01-28 07:00:00+07:00,65.0,"Phlapphla , Wang Thonglang , Bangkok"
8425,2019-01-29 07:00:00+07:00,,"Phlapphla , Wang Thonglang , Bangkok"
8426,2019-01-30 07:00:00+07:00,94.0,"Phlapphla , Wang Thonglang , Bangkok"
8427,2019-01-31 07:00:00+07:00,69.0,"Phlapphla , Wang Thonglang , Bangkok"
8428,2019-02-01 07:00:00+07:00,43.0,"Phlapphla , Wang Thonglang , Bangkok"
8429,2019-02-02 07:00:00+07:00,37.0,"Phlapphla , Wang Thonglang , Bangkok"
8430,2019-02-03 07:00:00+07:00,28.0,"Phlapphla , Wang Thonglang , Bangkok"
8431,2019-02-04 07:00:00+07:00,30.0,"Phlapphla , Wang Thonglang , Bangkok"
8432,2019-02-05 07:00:00+07:00,29.0,"Phlapphla , Wang Thonglang , Bangkok"
8433,2019-02-06 07:00:00+07:00,22.0,"Phlapphla , Wang Thonglang , Bangkok"
8434,2019-02-07 07:00:00+07:00,25.0,"Phlapphla , Wang Thonglang , Bangkok"
8435,2019-02-08 07:00:00+07:00,26.0,"Phlapphla , Wang Thonglang , Bangkok"
8436,2019-02-09 07:00:00+07:00,19.0,"Phlapphla , Wang Thonglang , Bangkok"
8437,2019-02-10 07:00:00+07:00,22.0,"Phlapphla , Wang Thonglang , Bangkok"
8438,2019-02-11 07:00:00+07:00,26.0,"Phlapphla , Wang Thonglang , Bangkok"
8439,2019-02-12 07:00:00+07:00,34.0,"Phlapphla , Wang Thonglang , Bangkok"
8440,2019-02-13 07:00:00+07:00,59.0,"Phlapphla , Wang Thonglang , Bangkok"
8441,2019-02-14 07:00:00+07:00,29.0,"Phlapphla , Wang Thonglang , Bangkok"
8442,2019-02-15 07:00:00+07:00,27.0,"Phlapphla , Wang Thonglang , Bangkok"
8443,2019-02-16 07:00:00+07:00,21.0,"Phlapphla , Wang Thonglang , Bangkok"
8444,2019-02-17 07:00:00+07:00,18.0,"Phlapphla , Wang Thonglang , Bangkok"
8445,2019-02-18 07:00:00+07:00,16.0,"Phlapphla , Wang Thonglang , Bangkok"
8446,2019-02-19 07:00:00+07:00,13.0,"Phlapphla , Wang Thonglang , Bangkok"
8447,2019-02-20 07:00:00+07:00,16.0,"Phlapphla , Wang Thonglang , Bangkok"
8448,2019-02-21 07:00:00+07:00,21.0,"Phlapphla , Wang Thonglang , Bangkok"
8449,2019-02-22 07:00:00+07:00,18.0,"Phlapphla , Wang Thonglang , Bangkok"
8450,2019-02-23 07:00:00+07:00,21.0,"Phlapphla , Wang Thonglang , Bangkok"
8451,2019-02-24 07:00:00+07:00,21.0,"Phlapphla , Wang Thonglang , Bangkok"
8452,2019-02-25 07:00:00+07:00,21.0,"Phlapphla , Wang Thonglang , Bangkok"
8453,2019-02-26 07:00:00+07:00,23.0,"Phlapphla , Wang Thonglang , Bangkok"
8454,2019-02-27 07:00:00+07:00,27.0,"Phlapphla , Wang Thonglang , Bangkok"
8455,2019-02-28 07:00:00+07:00,33.0,"Phlapphla , Wang Thonglang , Bangkok"
8456,2019-03-01 07:00:00+07:00,29.0,"Phlapphla , Wang Thonglang , Bangkok"
8457,2019-03-02 07:00:00+07:00,31.0,"Phlapphla , Wang Thonglang , Bangkok"
8458,2019-03-03 07:00:00+07:00,29.0,"Phlapphla , Wang Thonglang , Bangkok"
8459,2019-03-04 07:00:00+07:00,22.0,"Phlapphla , Wang Thonglang , Bangkok"
8460,2019-03-05 07:00:00+07:00,31.0,"Phlapphla , Wang Thonglang , Bangkok"
8461,2019-03-06 07:00:00+07:00,31.0,"Phlapphla , Wang Thonglang , Bangkok"
8462,2019-03-07 07:00:00+07:00,18.0,"Phlapphla , Wang Thonglang , Bangkok"
8463,2019-03-08 07:00:00+07:00,19.0,"Phlapphla , Wang Thonglang , Bangkok"
8464,2019-03-09 07:00:00+07:00,19.0,"Phlapphla , Wang Thonglang , Bangkok"
8465,2019-03-10 07:00:00+07:00,18.0,"Phlapphla , Wang Thonglang , Bangkok"
8466,2019-03-11 07:00:00+07:00,23.0,"Phlapphla , Wang Thonglang , Bangkok"
8467,2019-03-12 07:00:00+07:00,38.0,"Phlapphla , Wang Thonglang , Bangkok"
8468,2019-03-13 07:00:00+07:00,23.0,"Phlapphla , Wang Thonglang , Bangkok"
8469,2019-03-14 07:00:00+07:00,20.0,"Phlapphla , Wang Thonglang , Bangkok"
8470,2019-03-15 07:00:00+07:00,19.0,"Phlapphla , Wang Thonglang , Bangkok"
8471,2019-03-16 07:00:00+07:00,28.0,"Phlapphla , Wang Thonglang , Bangkok"
8472,2019-03-17 07:00:00+07:00,36.0,"Phlapphla , Wang Thonglang , Bangkok"
8473,2019-03-18 07:00:00+07:00,34.0,"Phlapphla , Wang Thonglang , Bangkok"
8474,2019-03-19 07:00:00+07:00,28.0,"Phlapphla , Wang Thonglang , Bangkok"
8475,2019-03-20 07:00:00+07:00,27.0,"Phlapphla , Wang Thonglang , Bangkok"
8476,2019-03-21 07:00:00+07:00,24.0,"Phlapphla , Wang Thonglang , Bangkok"
8477,2019-03-22 07:00:00+07:00,28.0,"Phlapphla , Wang Thonglang , Bangkok"
8478,2019-03-23 07:00:00+07:00,35.0,"Phlapphla , Wang Thonglang , Bangkok"
8479,2019-03-24 07:00:00+07:00,30.0,"Phlapphla , Wang Thonglang , Bangkok"
8480,2019-03-25 07:00:00+07:00,23.0,"Phlapphla , Wang Thonglang , Bangkok"
8481,2019-03-26 07:00:00+07:00,23.0,"Phlapphla , Wang Thonglang , Bangkok"
8482,2019-03-27 07:00:00+07:00,24.0,"Phlapphla , Wang Thonglang , Bangkok"
8483,2019-03-28 07:00:00+07:00,24.0,"Phlapphla , Wang Thonglang , Bangkok"
8484,2019-03-29 07:00:00+07:00,24.0,"Phlapphla , Wang Thonglang , Bangkok"
8485,2019-03-30 07:00:00+07:00,25.0,"Phlapphla , Wang Thonglang , Bangkok"
8486,2019-03-31 07:00:00+07:00,28.0,"Phlapphla , Wang Thonglang , Bangkok"
8487,2019-04-01 07:00:00+07:00,24.0,"Phlapphla , Wang Thonglang , Bangkok"
8488,2019-04-02 07:00:00+07:00,28.0,"Phlapphla , Wang Thonglang , Bangkok"
8489,2019-04-03 07:00:00+07:00,22.0,"Phlapphla , Wang Thonglang , Bangkok"
8490,2019-04-04 07:00:00+07:00,26.0,"Phlapphla , Wang Thonglang , Bangkok"
8491,2019-04-05 07:00:00+07:00,20.0,"Phlapphla , Wang Thonglang , Bangkok"
8492,2019-04-06 07:00:00+07:00,25.0,"Phlapphla , Wang Thonglang , Bangkok"
8493,2019-04-07 07:00:00+07:00,19.0,"Phlapphla , Wang Thonglang , Bangkok"
8494,2019-04-08 07:00:00+07:00,28.0,"Phlapphla , Wang Thonglang , Bangkok"
8495,2019-04-09 07:00:00+07:00,18.0,"Phlapphla , Wang Thonglang , Bangkok"
8496,2019-04-10 07:00:00+07:00,20.0,"Phlapphla , Wang Thonglang , Bangkok"
8497,2019-04-11 07:00:00+07:00,20.0,"Phlapphla , Wang Thonglang , Bangkok"
8498,2019-04-12 07:00:00+07:00,20.0,"Phlapphla , Wang Thonglang , Bangkok"
8499,2019-04-13 07:00:00+07:00,18.0,"Phlapphla , Wang Thonglang , Bangkok"
8500,2019-04-14 07:00:00+07:00,15.0,"Phlapphla , Wang Thonglang , Bangkok"
8501,2019-04-15 07:00:00+07:00,14.0,"Phlapphla , Wang Thonglang , Bangkok"
8502,2019-04-16 07:00:00+07:00,16.0,"Phlapphla , Wang Thonglang , Bangkok"
8503,2019-04-17 07:00:00+07:00,15.0,"Phlapphla , Wang Thonglang , Bangkok"
8504,2019-04-18 07:00:00+07:00,21.0,"Phlapphla , Wang Thonglang , Bangkok"
8505,2019-04-19 07:00:00+07:00,22.0,"Phlapphla , Wang Thonglang , Bangkok"
8506,2019-04-20 07:00:00+07:00,31.0,"Phlapphla , Wang Thonglang , Bangkok"
8507,2019-04-21 07:00:00+07:00,32.0,"Phlapphla , Wang Thonglang , Bangkok"
8508,2019-04-22 07:00:00+07:00,22.0,"Phlapphla , Wang Thonglang , Bangkok"
8509,2019-04-23 07:00:00+07:00,24.0,"Phlapphla , Wang Thonglang , Bangkok"
8510,2019-04-24 07:00:00+07:00,24.0,"Phlapphla , Wang Thonglang , Bangkok"
8511,2019-04-25 07:00:00+07:00,24.0,"Phlapphla , Wang Thonglang , Bangkok"
8512,2019-04-26 07:00:00+07:00,29.0,"Phlapphla , Wang Thonglang , Bangkok"
8513,2019-04-27 07:00:00+07:00,29.0,"Phlapphla , Wang Thonglang , Bangkok"
8514,2019-04-28 07:00:00+07:00,17.0,"Phlapphla , Wang Thonglang , Bangkok"
8515,2019-04-29 07:00:00+07:00,14.0,"Phlapphla , Wang Thonglang , Bangkok"
8516,2019-04-30 07:00:00+07:00,15.0,"Phlapphla , Wang Thonglang , Bangkok"
8517,2019-05-01 07:00:00+07:00,14.0,"Phlapphla , Wang Thonglang , Bangkok"
8518,2019-05-02 07:00:00+07:00,12.0,"Phlapphla , Wang Thonglang , Bangkok"
8519,2019-05-03 07:00:00+07:00,16.0,"Phlapphla , Wang Thonglang , Bangkok"
8520,2019-05-04 07:00:00+07:00,14.0,"Phlapphla , Wang Thonglang , Bangkok"
8521,2019-05-05 07:00:00+07:00,15.0,"Phlapphla , Wang Thonglang , Bangkok"
8522,2019-05-06 07:00:00+07:00,26.0,"Phlapphla , Wang Thonglang , Bangkok"
8523,2019-05-07 07:00:00+07:00,32.0,"Phlapphla , Wang Thonglang , Bangkok"
8524,2019-05-08 07:00:00+07:00,33.0,"Phlapphla , Wang Thonglang , Bangkok"
8525,2019-05-09 07:00:00+07:00,34.0,"Phlapphla , Wang Thonglang , Bangkok"
8526,2019-05-10 07:00:00+07:00,30.0,"Phlapphla , Wang Thonglang , Bangkok"
8527,2019-05-11 07:00:00+07:00,32.0,"Phlapphla , Wang Thonglang , Bangkok"
8528,2019-05-12 07:00:00+07:00,29.0,"Phlapphla , Wang Thonglang , Bangkok"
8529,2019-05-13 07:00:00+07:00,26.0,"Phlapphla , Wang Thonglang , Bangkok"
8530,2019-05-14 07:00:00+07:00,28.0,"Phlapphla , Wang Thonglang , Bangkok"
8531,2019-05-15 07:00:00+07:00,37.0,"Phlapphla , Wang Thonglang , Bangkok"
8532,2019-05-16 07:00:00+07:00,29.0,"Phlapphla , Wang Thonglang , Bangkok"
8533,2019-05-17 07:00:00+07:00,27.0,"Phlapphla , Wang Thonglang , Bangkok"
8534,2019-05-18 07:00:00+07:00,31.0,"Phlapphla , Wang Thonglang , Bangkok"
8535,2019-05-19 07:00:00+07:00,26.0,"Phlapphla , Wang Thonglang , Bangkok"
8536,2019-05-20 07:00:00+07:00,26.0,"Phlapphla , Wang Thonglang , Bangkok"
8537,2019-05-21 07:00:00+07:00,24.0,"Phlapphla , Wang Thonglang , Bangkok"
8538,2019-05-22 07:00:00+07:00,16.0,"Phlapphla , Wang Thonglang , Bangkok"
